Puesto,contenido,url,fuente,fecha_captura
AI Engineer,"Descripción de la oferta de empleo  En WayOps buscamos un perfil AI Engineer que quiera desarrollar su carrera profesional formando parte de un equipo Data & AI de primer nivel y trabajando en proyectos cloud con las últimas tecnologías.  CONTEXTO & RESPONSABILIDADES  La persona seleccionada se incorporará dentro de un equipo de nueva formación que tendrá como misión automatizar mediante MLOps la creación responsable de modelos en la plataforma analítica. Junto al AI Architect, el AI Engineer deberá desarrollar librerías Python que permitan la integración del código científico con el proceso de MLOps y arquetipos de código que utilicen estas librerías. Será imprescindible contar con un background técnico en programación y familiaridad tanto con DevOps, como con el ciclo de vida de los modelos científicos.  PROYECTO & EQUIPO El proyecto persigue la adaptación de la plataforma analítica existente para integrar la creación responsable de modelos y automatizar su despliegue mediante MLOps. Como quiera que la base tecnológica ya incluye Azure Databricks y Azure Machine Learning Services, se quiere realizar la implementación del proceso gobernado desde Azure DevOps integrando a través de SDK con el resto de servicios para la creación automática de recursos o implementar las pipelines de despliegue.  Para el éxito del proyecto, resulta imprescindible contar con especialistas que además de tener visión de la arquitectura puedan realizar la configuración de las pipelines y crear los arquetipos en código que integren con los diferentes servicios de Azure Machine Learning. La configuración de cada iniciativa debe permitir el desarrollo local o remoto contra un clúster en Databricks o un Compute en Azure Machine Learning. Toda la configuración del proyecto y despliegue deben ser automatizados.  El equipo designado para el proyecto incluirá ingenieros de automatización MLOps (MLOps Engineer) e ingenieros de industrialización IA (AI Engineer) que serán supervisados por el líder técnico (Team Lead). El AI Architect trabajará de la mano del líder técnico y deberá liderar las tareas del equipo, especialmente los ingenieros de industrialización AI. Además, el proyecto contará con la supervisión del arquitecto empresarial y el apoyo del especialista de la plataforma. En total el equipo del proyecto serán unas ocho personas.  EXPERIENCIA & CONOCIMIENTOS  El perfil a incorporar deberá contar con 2-3 años de experiencia como Ingeniero de IA participando en la industrialización de modelos científicos y desarrollo de librerías Python de referencia en entornos productivos. Además, deberá contar con un background de 3-5 años de experiencia como Ingeniero de Software desarrollando aplicaciones y programas orientados a la transformación de datos o operacionalización de modelos científicos.  Se valorará experiencia previa como científico y/o ingeniero de datos, así como experiencia en la definición de mejores prácticas de programación, conocimientos y experiencia con CI/CD en Azure DevOps y cualquier experiencia previa en torno al SDK v2 de Azure Machine Learning.  Será necesario tener experiencia previa con tecnologías: - Azure (Databricks, Azure Machine Learning, Storage, Data Factory) - Azure Machine Learning (Experiment Tracking, Model Registry, AML Studio, AML SDK v2, MLflow) - Azure DevOps (Boards) - Databricks (PySpark, Dataframes, Delta Tables, Unity Catalog, Databricks Connect) - Desarrollo Python (Click, Poetry, Pipx, Opencensus, Black, Pdb+, fastAPI) - QA & Testing (Kiuwan, JMeter, PyTest) - Herramientas (Visual Studio Code, Git)  Además se valorará positivamente contar con experiencia o conocimientos en: - Azure (Cosmos DB, SQL Databases, Application Insights, Azure Monitor, App Service) - Azure Machine Learning (AML Pipelines, AML Endpoints, AML Environments, AML Compute) - Azure DevOps (Pipelines, Repos, Test Plans, Artifacts) - Machine Learning (sklearn, mllib, h2o, tensorflow, keras) - Responsible AI (AML RAI SDK, Fairlearn, InterpretML, DiCE, EconML)  CONTRATACIÓN & UBICACIÓN  La contratación será mediante contrato anual prorrogable como autónomo en jornada completa. El trabajo se desarrollará en remoto preferentemente dentro del horario de oficina del cliente para facilitar la coordinación con el resto del equipo. Banda salarial negociable en función de la experiencia aportada. Incorporación inmediata.",https://www.tecnoempleo.com/ai-engineer-wayops/databricks-machine-learning/rf-b69b147ae2ebe33fc048,Tecnoempleo,2026-01-20
Industrial Project Manager,"Descripción de la oferta de empleo  Buscamos un/a profesional para liderar e impulsar proyectos de digitalización e Industria 4.0. La persona seleccionada será el enlace entre los equipos de producción, mantenimiento y calidad, y la sostenibilidad de los procesos.  Funciones: • Identificar, planificar y coordinar proyectos de sensórica, IoT, Big Data, automatización y mantenimiento predictivo. • Colaborar con distintas áreas para implementar mejoras tecnológicas. • Gestionar proveedores y evaluar soluciones técnicas. • Garantizar el cumplimiento de estándares de ciberseguridad e interoperabilidad. • Elaborar documentación e informes para dirección.  Requisitos: • Titulación universitaria en Ingeniería, Tecnologías de la Información, Telecomunicaciones o afines. • Mínimo 2 años de experiencia en entornos industriales (metalurgia, fundición, automoción, etc.). • Experiencia en gestión de proyectos tecnológicos o de mejora de procesos. • Conocimientos en MES, SCADA, ERP, sensores industriales, mantenimiento predictivo y analítica de datos. • Manejo de herramientas de BI (SQL, PowerBI). • Nivel medio/alto de inglés técnico. • Proactividad, visión estratégica, comunicación efectiva y capacidad de coordinación transversal.  Ofrecemos: • Incorporación a un proyecto estratégico de transformación digital. • Entorno dinámico e innovador. • Posibilidades de desarrollo profesional. 📩 Inscríbete y forma parte de la transformación digital industrial.",https://www.tecnoempleo.com/industrial-project-manager-inkoova/iot-big-data/rf-d1c51c55f237a3584642,Tecnoempleo,2026-01-20
Developer Spark Scala AWS (Sector Banca),"Descripción de la oferta de empleo  🚀 ¡Estamos creciendo! ¿Te apasiona el mundo Big Data y quieres formar parte de un proyecto estratégico en el sector bancario? ¡Esta es tu oportunidad!  🔍 Buscamos 8 profesionales con experiencia en desarrollo Spark Scala para unirse a nuestro equipo en Málaga.  ✅ Lo que necesitamos de ti 2-3 años de experiencia como Developer Spark Scala Conocimientos sólidos en AWS Experiencia en entornos Big Data Residencia en Málaga o alrededores Trabajo en equipo, proactividad y orientación a la calidad  ➕ Sumará puntos si tienes Experiencia en proyectos bancarios/financieros Conocimiento de arquitecturas de datos complejas Familiaridad con metodologías y estándares corporativos  📍 Ubicación: Modelo híbrido (Málaga) 🏢 Modalidad: Asistencia ocasional a oficina  🔧 ¿Qué harás? Desarrollo y evolución de soluciones Big Data con Apache Spark y Scala Diseño y optimización de procesos de datos Integración y operación en entornos AWS Colaboración con equipos multidisciplinares en un contexto regulado  🌐 ¿Qué ofrecemos? Proyecto estable y de alto impacto en banca Modelo híbrido Entorno tecnológico avanzado Desarrollo profesional en un contexto corporativo sólido  📩 ¿Te interesa? Aplica tu perfil y ¡hablemos! #SparkScala #BigData #AWS #EmpleoTech #HiringNow #SectorBancario #Málaga #TrabajoHíbridocario #Málaga #TrabajoHíbrido",https://www.tecnoempleo.com/developer-spark-scala-aws-sector-banca-panel-siste/sql-dataframes/rf-f4811db6322fb31a4946,Tecnoempleo,2026-01-20
Scrum Master,"Descripción de la oferta de empleo  Buscamos un Scrum Master con sólida experiencia en Data Engineering para unirse a nuestro equipo. Esta posición requiere a un profesional con un fuerte enfoque en la entrega ágil, combinado con conocimientos prácticos en plataformas de datos como AWS y Databricks.  Requisitos imprescindibles: 5-7+ años de experiencia como Scrum Master en entornos ágiles. Experiencia significativa en Data Warehouse, Data Engineering o Analytics. Conocimiento práctico de los servicios de AWS (S3, Glue, Lambda, Redshift) y Databricks (Spark, Delta Lake, Workflows). Conocimientos sólidos sobre el ciclo de vida de los datos, procesos ETL/ELT y arquitectura de datos empresarial. Experiencia trabajando con equipos distribuidos a nivel global y multicuulturales. Fuertes habilidades de comunicación, facilitación y gestión de stakeholders. Experiencia con Jira, Azure DevOps y Confluence.  Responsabilidades: Liderar equipos ágiles en la entrega de plataformas de datos e ingeniería de datos, garantizando el cumplimiento de los plazos y la calidad. Facilitar la adopción de prácticas ágiles y Scrum, promoviendo la mejora continua en el equipo. Alinear los objetivos del equipo con las necesidades de los stakeholders, asegurando la correcta entrega y el cumplimiento de las expectativas del cliente. Colaborar estrechamente con los equipos de Data Engineering y Analytics para asegurar la integración fluida de soluciones tecnológicas y mejorar la eficiencia operativa. Gestionar el backlog, asegurando que los equipos se mantengan enfocados en las prioridades adecuadas.  Se valorará: Experiencia en la implementación de soluciones de Data Platform. Capacidad de liderar y fomentar la excelencia operativa y la mejora continua dentro de los equipos ágiles. Conocimiento avanzado en plataformas de datos y herramientas de integración.  Fomentamos un ambiente de trabajo multicultural e inclusivo, no discriminamos por edad, género o creencias; así como ofrecemos igualdad de oportunidades a todo el personal.  Desarrollamos nuestras actividades bajo los principios del cuidado del medioambiente, la sostenibilidad y la responsabilidad social corporativa; colaborando en proyectos de reforestación y sostenibilidad.  Apoyamos los 10 principios del Pacto Mundial y los 17 Objetivos de Desarrollo Sostenible, en materia de derechos humanos, condiciones laborales, medio ambiente y anticorrupción.  Los procesos de reclutamiento se desarrollan bajo altos estándares de calidad definiendo la incorporación en base a la experiencia y habilidades del candidato.  Somos una empresa española líder en servicios tecnológicos y atracción del talento presente en el mercado desde 1995. Contamos con más de 600 empleados en proyectos tanto nacionales como internacionales en sector TI.",https://www.tecnoempleo.com/scrum-master-serem/azure-devops/rf-e0901dac220eb3aedf48,Tecnoempleo,2026-01-20
Líder trazabilidad y calidad datos,"Descripción de la oferta de empleo  Personal Líder-Ingeniería en trazabilidad y calidad de dato en Almería, Madrid, Salamanca, Sevilla, Valencia, Granada o Murcia  Descripción del puesto:  Promover e impulsar planes estratégicos de trazabilidad y calidad de Datos, garantizando la confiabilidad de la información para la toma de decisiones, con datos trazados desde orígenes reputados y con controles de calidad que aseguren la integridad de datos, supervisando que los equipos de desarrollo cumplen con el Ciclo de Vida de Datos. Asegurar los procesos regulatorios RDA y alineamiento con las políticas de Gobierno del Dato.  ¿Qué funciones realizarás?  - Liderar aplicaciones de datos del Grupo Cooperativo Cajamar. - Definición y establecimiento de estrategias, normas y políticas de datos orientadas a la gestión y calidad de los datos que ayuden a nuestros clientes avanzando en su transformación hacia una organización Data-Driven. - Implementar políticas y acciones que garanticen la protección y seguridad del dato en todo su ciclo de vida. - Definir datos maestros y establecer las relaciones entre las entidades de datos y funciones. Crear y mantener los modelos de relación en la suite de gobierno. - Identificar y clasificar los niveles de acceso a los datos. - Creación del catálogo de datos, diccionario de datos, o la definición de términos de negocio para gobierno. - Identificar y proponer mejoras en los sistemas y herramientas para asegurar la calidad de los datos.  ¿Qué necesitamos de ti?  - Estudios en informática: Ingeniería - Ingles nivel avanzado - Experiencia en trazabilidad y su importancia en los sistemas de gestión, estando familiarizado con los principios de control de calidad, aseguramiento de la calidad y mejora continua. - Experiencia en el uso de herramientas como bases de datos, hojas de cálculo y software específico, así como conocimiento en ciencia de datos para evaluar la calidad y detección de tendencias o desviaciones. - Experiencia en el manejo de Normativas y Regulaciones específicas relacionadas con la trazabilidad y la calidad en el sector. - Experiencia en la Suite de Informática de gobierno de datos.  ¿Qué te ofrecemos?  - Oportunidad de integrarte en un equipo de profesionales, comprometidos en un proyecto de presente y futuro cuyo entorno de trabajo colaborativo y dinámico te facilitará diversidad de posibilidades de crecimiento y desarrollo profesional. - Formación continua y disponibilidad de itinerario personalizado. - Posibilidad de Jornada y Horario flexible, según proyecto. - Compensación y beneficios sociales: Retribución flexible (Seguros de Salud, Cheque Guardería, etc.), y condiciones financieras especiales. - Programas de acompañamiento y Bienestar atendiendo a tus necesidades personales. - Integración en una empresa comprometida con la Igualdad de trato y oportunidades entre mujeres y hombres, así como con la lucha contra la discriminación en todas sus formas. - Acceso a diversos Programas de Voluntariado donde podrás involucrarte dejando una huella positiva - Posibilidad de trabajo híbrido. - Contrato indefinido en un proyecto confiable y en continua evolución con una remuneración acorde a tu experiencia y aportación de valor.  ¿Qué aspectos valoramos de ti?  - Actitud innovadora en cuanto a la gestión del cambio. - Liderazgo técnico para gestionar expectativas tanto del equipo técnico como clientes. - Capacidades autodidactas y aprendizaje continuo para entender el negocio y a los clientes y adaptarse rápida y ágilmente a las novedades del mercado. - Autoliderazgo para valorar y seleccionar procedimientos y enfoques de trabajo adecuados para supera retos con el equipo. - Fomentar una visión de negocio clara, emocionante e integradora entre sus equipos para aplicar soluciones de datos efectivas.  Entidad: Cajamar Tecnología Centro de Trabajo: Almería, Madrid, Salamanca, Sevilla, Valencia, Granada, Murcia Fecha prevista incorporación: Inmediata  ¡Por todo esto y muchas cosas más, te esperamos!",https://www.tecnoempleo.com/lider-trazabilidad-calidad-datos-cajamar-tecnologi/azure-sql/rf-5cfb10bf5228e3ff1741,Tecnoempleo,2026-01-20
Ingeniero/a de Datos Azure,"Descripción de la oferta de empleo  Descripción Ingeniero/a de Datos Azure | Multinacional TIC | Remoto✨ Descripción de la empresaMultinacional del sector TIC, líder en soluciones tecnológicas y proyectos de transformación digital a gran escala, busca incorporar un/a Ingeniero/a de Datos Azure para un proyecto estable y de alto impacto.  🕗 Horario y modalidad Modalidad 100% remota. Horario de oficina: Lunes a jueves: mañana y tarde. Viernes, y julio y agosto: jornada intensiva de 7 horas. 🎯 Requisitos mínimosFormación (excluyente) Formación universitaria (en España o convalidada) correspondiente al Nivel 2 del Marco Español de Cualificaciones para la Educación Superior, en áreas como: Tecnologías de la Información y Comunicaciones Matemáticas Física Ingeniería O disciplinas afines Certificación (muy valorada / ideal) Certificación especializada en analítica avanzada o Machine Learning en la plataforma cloud ofertada. Idealmente Microsoft Azure Data Scientist Associate (DP-100) o certificación equivalente. Experiencia Mínimo 4 años como Ingeniero/a de Datos. Al menos 2 años desarrollando proyectos en Microsoft Azure o plataforma cloud equivalente. Conocimientos técnicos imprescindibles Ecosistema Microsoft Azure aplicado a datos. Procesos de ingesta, transformación y modelado de datos. Buen entendimiento de arquitecturas cloud orientadas a analítica. ✨ Requisitos deseables Experiencia en proyectos de analítica avanzada o ML. Conocimientos en herramientas de orquestación, automatización o pipelines de datos. Familiaridad con entornos multinacionales y metodologías ágiles.  🛠️ Funciones principales Diseño, administración y desarrollo de soluciones de datos en Microsoft Azure. Construcción y mantenimiento de pipelines de ingesta, transformación y procesamiento. Implementación de arquitecturas de datos escalables y seguras. Colaboración con equipos de analítica, ciencia de datos y negocio. Optimización de rendimiento, costes y eficiencia en entornos cloud. Participación en proyectos de analítica avanzada y ML dentro de la plataforma Azure. 🌟 Qué ofrece el cliente. Contratación directa con multinacional TIC. Proyecto estable y de largo recorrido. Modalidad remota con horario estructurado. Desarrollo profesional en entornos cloud avanzados. Formación continua y participación en proyectos de alto nivel tecnológico.  🤝 Compromiso con la igualdadEn Zemsania, creemos en la igualdad de oportunidades y en la diversidad como valores fundamentales para el éxito de nuestra organización. Por ello, garantizamos un proceso de selección basado en el mérito y sin discriminación por motivos de género, edad, discapacidad, orientación sexual, raza, religión o cualquier otra condición personal o social.",https://www.tecnoempleo.com/ingeniero-datos-azure-digital-talent-agency/data-ingestion/rf-cb3d16bc021713efa54d,Tecnoempleo,2026-01-20
Analista de Datos Microstrategy,"Descripción de la oferta de empleo  En Serem buscamos un perfil Analista de Datos con experiencia en Microstrategy para importante cliente ubicado en Barcelona.  Se requiere experiencia en:  MicroStrategy (Filtros, mapeo atributos y métricas), SQL (Estructura de tablas, queries) Tareas: Mantenimiento correctivo (Soporte N2 y N3): Análisis y resolución de incidencias, formación de usuarios, reportes de estado, administración básica (accesos, etc.) Inglés Alto.  Disponibilidad para trabajar modelo híbrido en Barcelona.",https://www.tecnoempleo.com/analista-datos-microstrategy-serem/sql-data/rf-4d731e0012c61353eb4c,Tecnoempleo,2026-01-20
Ingeniero/a de Datos,"Descripción de la oferta de empleo  🚀 ¡Estamos ampliando nuestro equipo de Data Engineering! 🚀 Buscamos profesionales apasionados por los datos, con experiencia en procesos ETL / DEI, y con la capacidad de diseñar e implementar soluciones de integración y transformación de alto impacto.  🔍 📈 Perfiles que estamos incorporando: 🔸 10 Data Engineers Senior — (+8 años de experiencia) 🔸 4 Data Engineers Semi Senior — (3 a 8 años de experiencia) 🔸 2 Data Engineers Junior — (hasta 3 años de experiencia)  Si te apasiona la ingeniería de datos y quieres sumarte a proyectos desafiantes con tecnología de punta, ¡queremos conocerte! 💡  🧠 Aptitudes clave que valoramos: Capacidad de análisis y diseño de soluciones de datos. Experiencia en desarrollo de procesos ETL / DEI (Informatica, DBT, SQL, Python). Planificación, estimación y gestión técnica de proyectos (Jira, Confluence). Nivel de inglés B1 o superior  ⚙️ 🧩 Tecnologías y herramientas que valoramos: 🔹 ETL / DEI: Informatica | DBT | Talend | Pentaho | SSIS | Apache NiFi | Airbyte 🔹 Data Warehousing & Storage: Snowflake | BigQuery | Redshift | Synapse | PostgreSQL | Oracle | S3 🔹 Lenguajes: SQL | Python | (Opcional: Scala / Java) 🔹 Big Data & Streaming: Apache Spark | Databricks | Kafka | Hive | Hadoop 🔹 Orquestación: Airflow | Prefect | Dagster 🔹 Cloud & DevOps: AWS (Glue, Lambda, S3, Redshift) | Azure (Data Factory, Synapse) | GCP (BigQuery, Dataflow) | Docker | Kubernetes 🔹 Colaboración y gestión: Jira | Confluence | Git / GitHub / GitLab  ⚙️ 🧩 Tecnologías principales que utilizamos: Informatica, DBT, SQL, Python, Apache Spark, Databricks, Snowflake, Google BigQuery, Amazon Redshift, Airflow, Jira, Confluence, Git, Docker, Kubernetes  🌟 ¿Qué buscamos en ti? Pasión por los datos y la automatización 🔄 Capacidad de análisis y comunicación 👂💬 Enfoque en la calidad, la eficiencia y la mejora continua 🧩 Deseo de trabajar en proyectos innovadores de alto impacto 💥  💬 ¿Qué te ofrecemos? Participar en proyectos innovadores de ingeniería y gestión de datos. Entornos colaborativos con metodologías ágiles. Oportunidades de aprendizaje, desarrollo profesional y crecimiento continuo. Modalidad: 100% Remoto   💼 #OportunidadLaboral | #DataEngineer | #ETL | #Informatica | #DBT | #BigData | #DataIntegration | #DEI | #SQL | #Python | #Jira | #Confluence | #TrabajoEnData | #TransformacionDigital | #EmpleoTech",https://www.tecnoempleo.com/ingeniero-datos-panel-sistemas-informaticos/etl-dbt/rf-308614d702ab33c53846,Tecnoempleo,2026-01-20
Arquitecto de Datos,"Descripción de la oferta de empleo  📢 ¡Estamos contratando Arquitecto de Datos! 📍 Modalidad: Remoto | Perfil Senior (7+ años)  ✅ ¿Qué buscamos? 🔹 Experiencia en Cloud Platforms (Azure, AWS o Google Cloud) 🔹 Conocimiento en herramientas de gobierno y catálogo (Purview, Collibra, Alation, Informatica, Amundsen, DataHub, Atlan) 🔹 Manejo de Data Warehouses modernos: Snowflake, Databricks, BigQuery 🔹 Bases de datos SQL (PostgreSQL, SQL Server) y NoSQL (MongoDB, CosmosDB) 🔹 ETL/ELT: Talend, Matillion, dbt (muy valorable) 🔹 Lenguajes: SQL avanzado (obligatorio) y Python (deseable) 🔹 Visualización: Power BI, Tableau o Looker 🔹 Estrategia de Gobierno del Dato (DAMA-DMBOK) 🔹 Modelado avanzado: Estrella, Copo de Nieve, Data Vault 2.0 🔹 Conocimiento en Data Mesh, Data Fabric, Lakehouse 🔹 Normativas: GDPR/RGPD y seguridad por diseño  🌟 Skills clave: ✔ Gestión multi-proyecto ✔ Evangelización y comunicación para cultura data-driven ✔ Visión estratégica y arquitecturas modernas ¿Te interesa? ¡Únete a nuestro equipo!  #ArquitecturaDeDatos #DataGovernance #Cloud #Azure #AWS #GoogleCloud #Snowflake #Databricks #BigQuery #SQL #Python #ETL #dbt #PowerBI #Tableau #DataMesh #DataFabric #Lakehouse #RemoteJobs #TechJobs #Hiring",https://www.tecnoempleo.com/arquitecto-datos-panel-sistemas-informaticos/azure-synapse-data-factory/rf-65fd1debb2f96326ab48,Tecnoempleo,2026-01-20
Solution Architect,"Descripción de la oferta de empleo  Solution Architect Location: Stockholm, Sweden Duration: 6-12 months Hybrid 2-3 days/week at client location  • Designs detailed technical solutions to achieve project goals for the Data Product Pilot • Ensures alignment of data product framework, overall business strategy and technology tech/standards and translate to implementation instructions for the team • Collaborate closely with development team to oversee solution implementation. • Secure alignment with Data Enablement team and Framework guidelines • Work with Data Product owner and Lead Data Architect for Data Product Framework to contribute to design and build of re-usable code artifacts • Evaluate project constraints to identify alternatives, mitigate risks, and potentially re-engineer processes. • Act as a liaison between technical and non-technical stakeholders",https://www.tecnoempleo.com/solution-architect-axiom-software-solutions/data-architect/rf-56b01ae7c29ae3a8644e,Tecnoempleo,2026-01-20
Leader Plataforma Gobierno IT,"Descripción de la oferta de empleo  En Krell Consulting, nos encontramos en la búsqueda de un Technical leader Plataforma Gobierno Informática, para trabajar en nuestro equipo en Madrid, en modalidad híbrida.   PERFIL: Technical leader Plataforma Gobierno Informática.  SECTOR: Banca  HORARIO: Lunes a jueves de 8.30 a 18h, Viernes de 8 a 15h.  LOCALIZACIÓN: Madrid   MODALIDAD DE TRABAJO: híbrido, principalmente en Madrid ya que probablemente se requiera asistencia a oficina de cliente.  FUNCIONES:  - Tareas de administración y configuración de la plataforma de Informática (AXON, EDC, IDQ).  - Gestión de proyectos básicos para realizar pruebas de concepto sobre la plataforma.  - Gestión de demanda de cambios de configuración sobre la plataforma.  REQUISITOS:  - Perfil técnico experto en plataforma de gobierno de Informática.  - Debe tener conocimiento de las herramientas de la suite onpremise de Informática (AXON, Enterprise Data Catalog e Informatica Data Quality).  Si estás interesad@ y cumples con los requisitos, no dudes en aplicar a la posición.  ¡Te esperamos! 🎉",https://www.tecnoempleo.com/leader-plataforma-gobierno-it-krell-consulting-tra/axon-enterprise-data-ca/rf-3f5219f582708324ac46,Tecnoempleo,2026-01-20
Programa Step Up! Beca Datos,"Descripción de la oferta de empleo  iHola! Somos Aegon y creemos que después de conocer nuestro Programa Step Up! tendrás un flechazo.  Probablemente estarás buscando tu primera experiencia laboral y una aseguradora no es que sea lo más apetecible, we know... Pero las apariencias engañan: digamos que la semana pasada se nos estropeó el fax y la máquina de escribir del siglo pasado , así que nos hemos puesto a actualizar cosas y hemos tirado la casa por la ventana. Dos ejemplos rápidos: hemos renovado totalmente nuestras oficinas para adaptadas a un modelo de trabajo híbrido (eso de trabajar dos días por semana desde la ofi para compartir tiempo con tu equipo y el resto de los días desde donde tú quieras ). Y también, como hemos evolucionado nuestra cultura colaborativa, la Lista Forbes nos ha reconocido como una de las 100 Mejores Empresas para Trabajar en España . Si has llegado hasta aquí probablemente te interesemos un poquito, iasí que nosotros también estamos interesados en ti!  Formarás parte de la comunidad de becarios del Programa ""Step Up!"". Durante tu incorporación, te familiarizarás con Aegon y con las diferentes áreas de la compañía, se te asignará un Buddy (empleado actual de la empresa que te ayuda cuando eres nuevo) y, por supuesto, tendrás la oportunidad de conocer a tu equipo y al CEO. ¿Aún no hay match? Sigue leyendo para conocer si quieres acercarte al equipo Aegonita un poco más:  - Valoramos que quieras formarte y nos ayudes en nuestro día a día, por eso nuestra beca es remunerada - Compartimos unos valores muy claros: aquí los directores también se remangan y te traen el café si es necesario. Todos somos iguales - Serás parte activa de proyectos reales y tu opinión se tendrá en cuenta igual que la de los demás. Además, tendrás la oportunidad de aprender de la mano de profesionales del sector. Tenemos preparado un plan formativo que te ayudará en tus primeros pasos - Apostamos por la flexibilidad a través de nuestro modelo de trabajo híbrido: contamos con la posibilidad de teletrabajar al menos tres días por semana y también de compartir tiempo en unas oficinas adaptadas a la metodología ágil. - Si ya te aburren las plataformas de streaming no te preocupes, hemos creado nuestra plataforma formativa con el objetivo de ayudarte en tu plan de desarrollo - No tenemos dress code, ven como tú seas a nuestras oficinas",https://www.tecnoempleo.com/programa-step-up-beca-datos-aegon-nv/data/rf-c72718c6d28c939f1442,Tecnoempleo,2026-01-20
BI Consultant/Engineer,"Descripción de la oferta de empleo  Join Plexus Tech. We are looking for a BI Consultant/Engineer.  Requirements: - Senior engineering degree - Degree in engineering - University diploma in computer science - Technical engineering in computer science - Bachelor´s degree in physical sciences  With our hybrid model, Flexology, you can work from wherever your talent flows best: from any of the 24 work centers we have in Spain, from your home, or combining both modalities. Plexus Tech´s work ecosystem allows for a collaborative environment to be maintained in the company. - - Work with leading professionals. - Access to ongoing training. - Professional development. - Flexible remuneration in health insurance, restaurant vouchers, childcare, transportation.",https://www.tecnoempleo.com/bi-consultant-engineer-plexus/bi-data/rf-a1e71b2cc245b3135345,Tecnoempleo,2026-01-20
Arquitecto/a Técnico,"Descripción de la oferta de empleo  Buscamos un perfil con conocimientos funcionales del sector bancario y a nivel de arquitectura empresarial en el ámbito de canales digitales, tanto no asistidos como presenciales (web, app móvil, Contact Center y ATMs) . -Conocimiento/Experiencia en definición de arquitecturas basadas en eventos (Kafka, Confluent), microservicios/APIs (Srpingboot, APIConnect, Apigee), microfrontends (Angular, React). -Conocimiento/Experiencia en arquitecturas Big Data (Databriks, Spark, Cloudera, ...) -Conocimiento/Experiencia en Procesos/BPM y Gestión Documental(Appian, Filenet, Content OnDemand) -Conocimiento a nivel de arqutiectura de Azure Cloud. -Conceptos afianzados relacionados con resiliencia, alta disponiblidad, seguridad y comunicaciones en el ámbito de soluciones de SW. -Experiencia en metodologías Lean Kanban, Scrum y ceremonias agile. -Skills de comunicación y negociación avanzados -Ingles nivel fluido.",https://www.tecnoempleo.com/arquitecto-tecnico-remoto/kafka-microservicios-microfrontends-big-data/rf-c5871f8d420113dea446,Tecnoempleo,2026-01-20
IT Business developer,"Descripción de la oferta de empleo  ¿Te sientes como pez en el agua vendiendo tecnología? ¿Tu palabra favorita en inglés es networking? Estamos ampliando nuestro equipo de Business Developers en el sector IT para establecer relaciones con nuevos clientes de los sectores Retail, Seguros, Media y Telco, y esta posición es para ti. Nos gusta ir al grano, te vamos a contar lo que no está en la red. Si quieres saber más sobre nosotros, accede a la web de GMV.   ¿A QUÉ RETO TE VAS A ENFRENTAR? GMV tiene en sus espaldas más de 35 años de excelente trato con clientes dentro y fuera de España, entregando productos y servicios con la máxima calidad. Desarrollamos soluciones de Ciberseguridad, Big Data, Inteligencia Artificial o infraestructuras IT, y queremos contar contigo para llegar más lejos. En nuestro equipo participarás en las labores de desarrollo comercial, abriendo nuevas cuentas con clientes de los sectores Telco, Media, Seguros y Retail (entre otros), además de fidelizar nuestros clientes actuales.   ¿QUÉ NECESITAMOS EN NUESTRO EQUIPO? Para este puesto buscamos expertos en desarrollo de negocio IT, con experiencia previa ofreciendo soluciones y servicios de Ciberseguridad, Big Data, Inteligencia Artificial o infraestructuras IT. Para ayudarnos a seguir creciendo, nos gustaría que trajeras una cartera de cuentas de potenciales clientes.Además será valorable aportar un background técnico, con conocimientos sobre ciberseguridad y tecnología en general. También será valorable tener inglés B2 o superior.    ¿QUÉ TE OFRECEMOS? 💻 Modelo de trabajo híbrido y 8 semanas al año de teletrabajo fuera de tu área geográfica habitual🕑 Horario flexible de entrada y salida, y jornada intensiva viernes y verano. 🚀 Desarrollo de plan de carrera personalizado, formación y ayuda para el aprendizaje de idiomas.🌍 Movilidad nacional e internacional. ¿Vienes de otro país? Te ofrecemos un relocation package. 💰 Retribución competitiva con revisiones continuas, retribución flexible y descuento en marcas. 💪Programa Wellbeing: seguro médico, dental y de accidentes; fruta y café gratis, formación en salud física, mental y económica, y ¡mucho más!⚠️ En nuestros procesos de selección siempre tendrás contacto telefónico y personal, presencial u online, con nuestro equipo de talent acquisition. Además, jamás se solicitarán transferencias ni tarjetas bancarias.  Si contactan contigo siguiendo otro proceso, escribe a nuestro equipo a la dirección de correo privacy@gmv.com❤️Promovemos la igualdad de oportunidades en la contratación comprometidos con la inclusión y la diversidad        ¿A QUE ESPERAS? ÚNETE",https://www.tecnoempleo.com/it-business-developer-hibrido/ciberseguridad-big-data-inteligencia-artific/rf-bef316c2424073210d4b,Tecnoempleo,2026-01-20
